Num Sol. Externa,Numero,Fecha Programado GyP,Fecha Solicitud Servicio SDM,Programdo/Demanda,Especial,Tipo Servicio,Clase Servicio,ANS,Estado Servicio,Estado Detalle Servicio,Movil,Gruas,Tipo Grua,Entidad,Direccion,Clase Vehículo,Vehiculo,Parq Destino,Localidad,Coor Magna Sirgas,Fecha Cancela,Usuario Cancela,Fecha Cargando,Antelacion,Retraso,Tiempo Cancela Antelacion,Tiempo Cancela Retraso,Observacion,Obs Detalle,Obs Cambia Estado
250939,S-221890,10/05/2022 05:17:21,10/05/2022 05:17:21,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,190,FUZ552,PLANCHON,Policia,AC 26 S 72 02,Motocicletas,OLR68C,Parqueadero Aut. 1,KENNEDY," X:1738144.3984477,Y:-6118017.4841218,Z:510391.4841069",,,10/05/2022 05:41:15,00:00:00,00:23:54,00:00:00,00:00:00,190 ATIENDE,,
250939,S-221890,10/05/2022 05:17:21,10/05/2022 05:17:21,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,190,FUZ552,PLANCHON,Policia,AC 26 S 72 02,Motocicletas,QUA66C,Parqueadero Aut. 1,KENNEDY," X:1738144.3984477,Y:-6118017.4841218,Z:510391.4841069",,,10/05/2022 05:41:15,00:00:00,00:23:54,00:00:00,00:00:00,190 ATIENDE,,
250939,S-221890,10/05/2022 05:17:21,10/05/2022 05:17:21,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,190,FUZ552,PLANCHON,Policia,AC 26 S 72 02,Motocicletas,PUX04D,Parqueadero Aut. 1,KENNEDY," X:1738144.3984477,Y:-6118017.4841218,Z:510391.4841069",,,10/05/2022 05:41:15,00:00:00,00:23:54,00:00:00,00:00:00,190 ATIENDE,,
250939,S-221890,10/05/2022 05:17:21,10/05/2022 05:17:21,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,190,FUZ552,PLANCHON,Policia,AC 26 S 72 02,Motocicletas,SNJ70F,Parqueadero Aut. 1,KENNEDY," X:1738144.3984477,Y:-6118017.4841218,Z:510391.4841069",,,10/05/2022 05:41:15,00:00:00,00:23:54,00:00:00,00:00:00,190 ATIENDE,,
250939,S-221890,10/05/2022 05:17:21,10/05/2022 05:17:21,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,190,FUZ552,PLANCHON,Policia,AC 26 S 72 02,Motocicletas,WMT16E,Parqueadero Aut. 1,KENNEDY," X:1738144.3984477,Y:-6118017.4841218,Z:510391.4841069",,,10/05/2022 05:41:15,00:00:00,00:23:54,00:00:00,00:00:00,190 ATIENDE,,
250939,S-221890,10/05/2022 05:17:21,10/05/2022 05:17:21,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,190,FUZ552,PLANCHON,Policia,AC 26 S 72 02,Motocicletas,MDU95F,Parqueadero Aut. 1,KENNEDY," X:1738144.3984477,Y:-6118017.4841218,Z:510391.4841069",,,10/05/2022 05:41:15,00:00:00,00:23:54,00:00:00,00:00:00,190 ATIENDE,,
250940,S-221891,10/05/2022 05:20:22,10/05/2022 05:20:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Terminado,Completado,187,FUZ607,PLANCHON,Policia,DG 23 69 00,Motocicletas,VYY91F,Parqueadero Aut. 1,FONTIBON," X:1740771.4254016,Y:-6116943.3497779,Z:514271.67280474",,,10/05/2022 05:53:17,00:00:00,00:32:55,00:00:00,00:00:00,187 ATIENDE,,
250940,S-221891,10/05/2022 05:20:22,10/05/2022 05:20:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Terminado,Completado,187,FUZ607,PLANCHON,Policia,DG 23 69 00,Motocicletas,CUN88G,Parqueadero Aut. 1,FONTIBON," X:1740771.4254016,Y:-6116943.3497779,Z:514271.67280474",,,10/05/2022 05:53:17,00:00:00,00:32:55,00:00:00,00:00:00,187 ATIENDE,,
250940,S-221891,10/05/2022 05:20:22,10/05/2022 05:20:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Terminado,Completado,187,FUZ607,PLANCHON,Policia,DG 23 69 00,Motocicletas,BNK98G,Parqueadero Aut. 1,FONTIBON," X:1740771.4254016,Y:-6116943.3497779,Z:514271.67280474",,,10/05/2022 05:53:17,00:00:00,00:32:55,00:00:00,00:00:00,187 ATIENDE,,
250940,S-221891,10/05/2022 05:20:22,10/05/2022 05:20:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Terminado,Completado,187,FUZ607,PLANCHON,Policia,DG 23 69 00,Motocicletas,VQM14D,Parqueadero Aut. 1,FONTIBON," X:1740771.4254016,Y:-6116943.3497779,Z:514271.67280474",,,10/05/2022 05:53:17,00:00:00,00:32:55,00:00:00,00:00:00,187 ATIENDE,,
250940,S-221891,10/05/2022 05:20:22,10/05/2022 05:20:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Terminado,Completado,187,FUZ607,PLANCHON,Policia,DG 23 69 00,Motocicletas,YDS41F,Parqueadero Aut. 1,FONTIBON," X:1740771.4254016,Y:-6116943.3497779,Z:514271.67280474",,,10/05/2022 05:53:17,00:00:00,00:32:55,00:00:00,00:00:00,187 ATIENDE,,
250940,S-221891,10/05/2022 05:20:22,10/05/2022 05:20:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Terminado,Completado,187,FUZ607,PLANCHON,Policia,DG 23 69 00,Motocicletas,QJX39E,Parqueadero Aut. 1,FONTIBON," X:1740771.4254016,Y:-6116943.3497779,Z:514271.67280474",,,10/05/2022 05:53:17,00:00:00,00:32:55,00:00:00,00:00:00,187 ATIENDE,,
250940,S-221891,10/05/2022 05:20:22,10/05/2022 05:20:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Terminado,Completado,187,FUZ607,PLANCHON,Policia,DG 23 69 00,Motocicletas,DVY11G,Parqueadero Aut. 1,FONTIBON," X:1740771.4254016,Y:-6116943.3497779,Z:514271.67280474",,,10/05/2022 05:53:17,00:00:00,00:32:55,00:00:00,00:00:00,187 ATIENDE,,
250941,S-221892,10/05/2022 05:21:40,10/05/2022 05:21:40,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Terminado,Completado,47,WNN628,PLANCHON,Policia,AC 26 91 46,Automovil,UBZ625,Parqueadero Aut. 1,ENGATIVA," X:1740074.4996477,Y:-6116886.7396268,Z:517274.44062949",,,10/05/2022 06:15:17,00:00:00,00:53:37,00:00:00,00:00:00,47 ATIENDE,,
250941,S-221892,10/05/2022 05:21:40,10/05/2022 05:21:40,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Terminado,Completado,47,WNN628,PLANCHON,Policia,AC 26 91 46,Automovil,DON239,Parqueadero Aut. 1,ENGATIVA," X:1740074.4996477,Y:-6116886.7396268,Z:517274.44062949",,,10/05/2022 06:15:17,00:00:00,00:53:37,00:00:00,00:00:00,47 ATIENDE,,
250943,S-221894,10/05/2022 05:51:09,10/05/2022 05:51:09,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,172,ESO054,PLANCHON,Policia,AC 17 86 45,Motocicletas,BOY82G,Parqueadero Aut. 1,FONTIBON," X:1738391.583653,Y:-6117568.3967181,Z:514882.33095206",,,10/05/2022 06:01:04,00:00:00,00:09:55,00:00:00,00:00:00,172 ATIENDE ,,
250943,S-221894,10/05/2022 05:51:09,10/05/2022 05:51:09,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,172,ESO054,PLANCHON,Policia,AC 17 86 45,Motocicletas,BOX04G,Parqueadero Aut. 1,FONTIBON," X:1738391.583653,Y:-6117568.3967181,Z:514882.33095206",,,10/05/2022 06:01:04,00:00:00,00:09:55,00:00:00,00:00:00,172 ATIENDE ,,
250943,S-221894,10/05/2022 05:51:09,10/05/2022 05:51:09,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,172,ESO054,PLANCHON,Policia,AC 17 86 45,Taxi,TUP687,Parqueadero Aut. 1,FONTIBON," X:1738391.583653,Y:-6117568.3967181,Z:514882.33095206",,,10/05/2022 06:01:04,00:00:00,00:09:55,00:00:00,00:00:00,172 ATIENDE ,,
250944,S-221895,10/05/2022 05:59:37,10/05/2022 05:59:37,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,102,JTP394,PLANCHON,Policia,AC 71 S 3J 21,Automovil,No Aplica,No Aplica,USME," X:1739823.8013746,Y:-6118402.5118168,Z:500018.10970384",,,10/05/2022 06:00:03,00:00:00,00:00:26,00:00:00,00:00:00,102 ATIENDE ,,Patio 500
250944,S-221895,10/05/2022 05:59:37,10/05/2022 05:59:37,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,102,JTP394,PLANCHON,Policia,AC 71 S 3J 21,Motocicletas,EEJ24F,Parqueadero Aut. 1,USME," X:1739823.8013746,Y:-6118402.5118168,Z:500018.10970384",,,10/05/2022 06:00:03,00:00:00,00:00:26,00:00:00,00:00:00,102 ATIENDE ,,Patio 500
250944,S-221895,10/05/2022 05:59:37,10/05/2022 05:59:37,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,102,JTP394,PLANCHON,Policia,AC 71 S 3J 21,Motocicletas,JAR65D,Parqueadero Aut. 1,USME," X:1739823.8013746,Y:-6118402.5118168,Z:500018.10970384",,,10/05/2022 06:00:03,00:00:00,00:00:26,00:00:00,00:00:00,102 ATIENDE ,,Patio 500
250944,S-221895,10/05/2022 05:59:37,10/05/2022 05:59:37,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,102,JTP394,PLANCHON,Policia,AC 71 S 3J 21,Motocicletas,JVG51D,Parqueadero Aut. 1,USME," X:1739823.8013746,Y:-6118402.5118168,Z:500018.10970384",,,10/05/2022 06:00:03,00:00:00,00:00:26,00:00:00,00:00:00,102 ATIENDE ,,Patio 500
250944,S-221895,10/05/2022 05:59:37,10/05/2022 05:59:37,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,102,JTP394,PLANCHON,Policia,AC 71 S 3J 21,Motocicletas,YGV28F,Parqueadero Aut. 1,USME," X:1739823.8013746,Y:-6118402.5118168,Z:500018.10970384",,,10/05/2022 06:00:03,00:00:00,00:00:26,00:00:00,00:00:00,102 ATIENDE ,,Patio 500
250944,S-221895,10/05/2022 05:59:37,10/05/2022 05:59:37,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,102,JTP394,PLANCHON,Policia,AC 71 S 3J 21,Motocicletas,BVK13G,Parqueadero Aut. 1,USME," X:1739823.8013746,Y:-6118402.5118168,Z:500018.10970384",,,10/05/2022 06:00:03,00:00:00,00:00:26,00:00:00,00:00:00,102 ATIENDE ,,Patio 500
250944,S-221895,10/05/2022 05:59:37,10/05/2022 05:59:37,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,102,JTP394,PLANCHON,Policia,AC 71 S 3J 21,Motocicletas,FZZ95E,Parqueadero Aut. 1,USME," X:1739823.8013746,Y:-6118402.5118168,Z:500018.10970384",,,10/05/2022 06:00:03,00:00:00,00:00:26,00:00:00,00:00:00,102 ATIENDE ,,Patio 500
250944,S-221895,10/05/2022 05:59:37,10/05/2022 05:59:37,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,102,JTP394,PLANCHON,Policia,AC 71 S 3J 21,Camioneta,RJP433,Parqueadero Aut. 1,USME," X:1739823.8013746,Y:-6118402.5118168,Z:500018.10970384",,,10/05/2022 06:00:03,00:00:00,00:00:26,00:00:00,00:00:00,102 ATIENDE ,,Patio 500
250945,S-221896,10/05/2022 06:05:03,10/05/2022 06:05:03,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,38,WFI413,PLANCHON,Policia,AC 19 30 01,Motocicletas,OTK21C,Parqueadero Aut. 1,PUENTE ARANDA," X:1743614.7764298,Y:-6116465.932516,Z:510329.10118864",,,10/05/2022 06:26:54,00:00:00,00:21:51,00:00:00,00:00:00,38 ATIENDE ,,
250945,S-221896,10/05/2022 06:05:03,10/05/2022 06:05:03,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,38,WFI413,PLANCHON,Policia,AC 19 30 01,Motocicletas,IZT97E,Parqueadero Aut. 1,PUENTE ARANDA," X:1743614.7764298,Y:-6116465.932516,Z:510329.10118864",,,10/05/2022 06:26:54,00:00:00,00:21:51,00:00:00,00:00:00,38 ATIENDE ,,
250945,S-221896,10/05/2022 06:05:03,10/05/2022 06:05:03,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,38,WFI413,PLANCHON,Policia,AC 19 30 01,Motocicletas,BQO05G,Parqueadero Aut. 1,PUENTE ARANDA," X:1743614.7764298,Y:-6116465.932516,Z:510329.10118864",,,10/05/2022 06:26:54,00:00:00,00:21:51,00:00:00,00:00:00,38 ATIENDE ,,
250945,S-221896,10/05/2022 06:05:03,10/05/2022 06:05:03,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,38,WFI413,PLANCHON,Policia,AC 19 30 01,Motocicletas,RBL43D,Parqueadero Aut. 1,PUENTE ARANDA," X:1743614.7764298,Y:-6116465.932516,Z:510329.10118864",,,10/05/2022 06:26:54,00:00:00,00:21:51,00:00:00,00:00:00,38 ATIENDE ,,
250947,S-221898,10/05/2022 06:08:31,10/05/2022 06:08:31,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,186,FUZ556,PLANCHON,Policia,AC 26 S 68 01,Automovil,RNW773,Parqueadero Aut. 1,KENNEDY," X:1739220.673808,Y:-6117796.0874026,Z:509384.70719542",,,10/05/2022 06:13:31,00:00:00,00:05:00,00:00:00,00:00:00,186 ATIENDE ,,
250947,S-221898,10/05/2022 06:08:31,10/05/2022 06:08:31,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,186,FUZ556,PLANCHON,Policia,AC 26 S 68 01,Motocicletas,NIU86B,Parqueadero Aut. 1,KENNEDY," X:1739220.673808,Y:-6117796.0874026,Z:509384.70719542",,,10/05/2022 06:13:31,00:00:00,00:05:00,00:00:00,00:00:00,186 ATIENDE ,,
250947,S-221898,10/05/2022 06:08:31,10/05/2022 06:08:31,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,186,FUZ556,PLANCHON,Policia,AC 26 S 68 01,Motocicletas,CJD96F,Parqueadero Aut. 1,KENNEDY," X:1739220.673808,Y:-6117796.0874026,Z:509384.70719542",,,10/05/2022 06:13:31,00:00:00,00:05:00,00:00:00,00:00:00,186 ATIENDE ,,
250947,S-221898,10/05/2022 06:08:31,10/05/2022 06:08:31,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,186,FUZ556,PLANCHON,Policia,AC 26 S 68 01,Motocicletas,QJP47F,Parqueadero Aut. 1,KENNEDY," X:1739220.673808,Y:-6117796.0874026,Z:509384.70719542",,,10/05/2022 06:13:31,00:00:00,00:05:00,00:00:00,00:00:00,186 ATIENDE ,,
250948,S-221899,10/05/2022 06:13:10,10/05/2022 06:13:10,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,70,ESM435,PLANCHON,Policia,CL 104 59 02,Automovil,BNZ369,Parqueadero Aut. 1,SUBA," X:1745869.6657386,Y:-6115135.0846999,Z:518448.91054851",,,10/05/2022 06:14:02,00:00:00,00:00:52,00:00:00,00:00:00,70 ATIENDE ,,
250948,S-221899,10/05/2022 06:13:10,10/05/2022 06:13:10,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,70,ESM435,PLANCHON,Policia,CL 104 59 02,Taxi,VEU976,Parqueadero Aut. 1,SUBA," X:1745869.6657386,Y:-6115135.0846999,Z:518448.91054851",,,10/05/2022 06:14:02,00:00:00,00:00:52,00:00:00,00:00:00,70 ATIENDE ,,
250948,S-221899,10/05/2022 06:13:10,10/05/2022 06:13:10,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,70,ESM435,PLANCHON,Policia,CL 104 59 02,Motocicletas,UUQ75E,Parqueadero Aut. 1,SUBA," X:1745869.6657386,Y:-6115135.0846999,Z:518448.91054851",,,10/05/2022 06:14:02,00:00:00,00:00:52,00:00:00,00:00:00,70 ATIENDE ,,
250948,S-221899,10/05/2022 06:13:10,10/05/2022 06:13:10,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,70,ESM435,PLANCHON,Policia,CL 104 59 02,Motocicletas,KOG98D,Parqueadero Aut. 1,SUBA," X:1745869.6657386,Y:-6115135.0846999,Z:518448.91054851",,,10/05/2022 06:14:02,00:00:00,00:00:52,00:00:00,00:00:00,70 ATIENDE ,,
250949,S-221900,10/05/2022 06:28:05,10/05/2022 06:28:05,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,188,GUV456,PLANCHON,Policia,KR 14 7 01,Taxi,VDX278,Parqueadero Aut. 1,LOS MARTIRES," X:1744186.5161921,Y:-6116487.9779255,Z:508121.25477402",,,10/05/2022 06:28:32,00:00:00,00:00:27,00:00:00,00:00:00,188 ATIENDE ,,
250949,S-221900,10/05/2022 06:28:05,10/05/2022 06:28:05,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,188,GUV456,PLANCHON,Policia,KR 14 7 01,Motocicletas,QWQ55C,Parqueadero Aut. 1,LOS MARTIRES," X:1744186.5161921,Y:-6116487.9779255,Z:508121.25477402",,,10/05/2022 06:28:32,00:00:00,00:00:27,00:00:00,00:00:00,188 ATIENDE ,,
250949,S-221900,10/05/2022 06:28:05,10/05/2022 06:28:05,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,188,GUV456,PLANCHON,Policia,KR 14 7 01,Motocicletas,KXM70D,Parqueadero Aut. 1,LOS MARTIRES," X:1744186.5161921,Y:-6116487.9779255,Z:508121.25477402",,,10/05/2022 06:28:32,00:00:00,00:00:27,00:00:00,00:00:00,188 ATIENDE ,,
250949,S-221900,10/05/2022 06:28:05,10/05/2022 06:28:05,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,188,GUV456,PLANCHON,Policia,KR 14 7 01,Motocicletas,XUL45D,Parqueadero Aut. 1,LOS MARTIRES," X:1744186.5161921,Y:-6116487.9779255,Z:508121.25477402",,,10/05/2022 06:28:32,00:00:00,00:00:27,00:00:00,00:00:00,188 ATIENDE ,,
250949,S-221900,10/05/2022 06:28:05,10/05/2022 06:28:05,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,188,GUV456,PLANCHON,Policia,KR 14 7 01,Automovil,IDE858,Parqueadero Aut. 1,LOS MARTIRES," X:1744186.5161921,Y:-6116487.9779255,Z:508121.25477402",,,10/05/2022 06:28:32,00:00:00,00:00:27,00:00:00,00:00:00,188 ATIENDE ,,
250950,S-221901,10/05/2022 06:30:45,10/05/2022 06:30:45,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,54,WOT107,PLANCHON,Policia,AC 13 18 03,Automovil,TAY538,Parqueadero Aut. 1,LOS MARTIRES," X:1744191.7997186,Y:-6116409.7140242,Z:509038.17428034",,,10/05/2022 06:37:15,00:00:00,00:06:30,00:00:00,00:00:00,54 ATIENDE ,,
250950,S-221901,10/05/2022 06:30:45,10/05/2022 06:30:45,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,54,WOT107,PLANCHON,Policia,AC 13 18 03,Taxi,VEL840,Parqueadero Aut. 1,LOS MARTIRES," X:1744191.7997186,Y:-6116409.7140242,Z:509038.17428034",,,10/05/2022 06:37:15,00:00:00,00:06:30,00:00:00,00:00:00,54 ATIENDE ,,
250951,S-221902,10/05/2022 06:32:41,10/05/2022 06:32:41,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,100,WGQ746,PLANCHON,Policia,AC 26 102 20,Automovil,MBS997,Parqueadero Aut. 1,FONTIBON," X:1739018.6241244,Y:-6117111.0080914,Z:518166.37089388",,,10/05/2022 06:53:44,00:00:00,00:21:03,00:00:00,00:00:00,100 ATIENDE ,,
250951,S-221902,10/05/2022 06:32:41,10/05/2022 06:32:41,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,100,WGQ746,PLANCHON,Policia,AC 26 102 20,Automovil,EHX047,Parqueadero Aut. 1,FONTIBON," X:1739018.6241244,Y:-6117111.0080914,Z:518166.37089388",,,10/05/2022 06:53:44,00:00:00,00:21:03,00:00:00,00:00:00,100 ATIENDE ,,
250952,S-221903,10/05/2022 06:34:42,10/05/2022 06:34:42,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,161,ESO238,PLANCHON,Policia,KR 33 56A 01 S,Automovil,KJI271,Parqueadero Aut. 1,TUNJUELITO," X:1737958.0712433,Y:-6118427.3059156,Z:506124.23909767",,,10/05/2022 06:53:25,00:00:00,00:18:43,00:00:00,00:00:00,161 ATIENDE ,,
250952,S-221903,10/05/2022 06:34:42,10/05/2022 06:34:42,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,161,ESO238,PLANCHON,Policia,KR 33 56A 01 S,Motocicletas,UZP96C,Parqueadero Aut. 1,TUNJUELITO," X:1737958.0712433,Y:-6118427.3059156,Z:506124.23909767",,,10/05/2022 06:53:25,00:00:00,00:18:43,00:00:00,00:00:00,161 ATIENDE ,,
250953,S-221904,10/05/2022 06:39:18,10/05/2022 06:39:18,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,115,WNZ473,PLANCHON DE MOTOS,Policia,KR 14 9 04,Motocicletas,ETD84D,Parqueadero Aut. 1,SANTA FE," X:1744370.9179249,Y:-6116419.0805319,Z:508316.22846082",,,10/05/2022 06:39:48,00:00:00,00:00:30,00:00:00,00:00:00,115ATIENDE,,
250953,S-221904,10/05/2022 06:39:18,10/05/2022 06:39:18,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,115,WNZ473,PLANCHON DE MOTOS,Policia,KR 14 9 04,Motocicletas,YXP90D,Parqueadero Aut. 1,SANTA FE," X:1744370.9179249,Y:-6116419.0805319,Z:508316.22846082",,,10/05/2022 06:39:48,00:00:00,00:00:30,00:00:00,00:00:00,115ATIENDE,,
250953,S-221904,10/05/2022 06:39:18,10/05/2022 06:39:18,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,115,WNZ473,PLANCHON DE MOTOS,Policia,KR 14 9 04,Motocicletas,KYI66D,Parqueadero Aut. 1,SANTA FE," X:1744370.9179249,Y:-6116419.0805319,Z:508316.22846082",,,10/05/2022 06:39:48,00:00:00,00:00:30,00:00:00,00:00:00,115ATIENDE,,
250954,S-221905,10/05/2022 06:43:22,10/05/2022 06:43:22,Demanda,No,ACCIDENTE,Inmovilización en Vía,No Cumplio,Terminado,Completado,203,FVL553,GANCHO LIVIANO,Policia,CL 10 40 00,Bus,JTR135,PARQUEDERO TRANSITORIO,PUENTE ARANDA," X:1742122.9734601,Y:-6116902.7420343,Z:510189.31654036",,,10/05/2022 07:37:29,00:00:00,00:54:07,00:00:00,00:00:00,203 ATIENDE,,500
250955,S-221906,10/05/2022 06:44:03,10/05/2022 06:44:03,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,112,TDX756,PLANCHON DE MOTOS,Policia,AK 72 37 02 S,Motocicletas,OHO95F,Parqueadero Aut. 1,KENNEDY," X:1738134.7101928,Y:-6118067.4393756,Z:509829.15848964",,,10/05/2022 06:48:02,00:00:00,00:03:59,00:00:00,00:00:00,112 ATIENDE,,
250955,S-221906,10/05/2022 06:44:03,10/05/2022 06:44:03,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,112,TDX756,PLANCHON DE MOTOS,Policia,AK 72 37 02 S,Motocicletas,UJJ89D,Parqueadero Aut. 1,KENNEDY," X:1738134.7101928,Y:-6118067.4393756,Z:509829.15848964",,,10/05/2022 06:48:02,00:00:00,00:03:59,00:00:00,00:00:00,112 ATIENDE,,
250955,S-221906,10/05/2022 06:44:03,10/05/2022 06:44:03,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,112,TDX756,PLANCHON DE MOTOS,Policia,AK 72 37 02 S,Motocicletas,EMS45G,Parqueadero Aut. 1,KENNEDY," X:1738134.7101928,Y:-6118067.4393756,Z:509829.15848964",,,10/05/2022 06:48:02,00:00:00,00:03:59,00:00:00,00:00:00,112 ATIENDE,,
250956,S-221907,10/05/2022 06:44:54,10/05/2022 06:44:54,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,124,WFQ912,PLANCHON DE MOTOS,Policia,AK 72 37 02 S,Motocicletas,UJO91D,Parqueadero Aut. 1,KENNEDY," X:1738134.7101928,Y:-6118067.4393756,Z:509829.15848964",,,10/05/2022 06:51:47,00:00:00,00:06:53,00:00:00,00:00:00,124 ATIENDE,,
250956,S-221907,10/05/2022 06:44:54,10/05/2022 06:44:54,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,124,WFQ912,PLANCHON DE MOTOS,Policia,AK 72 37 02 S,Motocicletas,JQK66E,Parqueadero Aut. 1,KENNEDY," X:1738134.7101928,Y:-6118067.4393756,Z:509829.15848964",,,10/05/2022 06:51:47,00:00:00,00:06:53,00:00:00,00:00:00,124 ATIENDE,,
250956,S-221907,10/05/2022 06:44:54,10/05/2022 06:44:54,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,124,WFQ912,PLANCHON DE MOTOS,Policia,AK 72 37 02 S,Motocicletas,FHQ82F,Parqueadero Aut. 1,KENNEDY," X:1738134.7101928,Y:-6118067.4393756,Z:509829.15848964",,,10/05/2022 06:51:47,00:00:00,00:06:53,00:00:00,00:00:00,124 ATIENDE,,
250957,S-221908,10/05/2022 06:50:10,10/05/2022 06:50:10,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,168,ESO050,PLANCHON,Policia,AC 26 102 98,Taxi,VDW544,Parqueadero Aut. 1,FONTIBON," X:1738947.458319,Y:-6117126.9341401,Z:518216.84955682",,,10/05/2022 06:58:11,00:00:00,00:08:01,00:00:00,00:00:00,168 ATIENDE,,
250957,S-221908,10/05/2022 06:50:10,10/05/2022 06:50:10,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,168,ESO050,PLANCHON,Policia,AC 26 102 98,Motocicletas,LBU98F,Parqueadero Aut. 1,FONTIBON," X:1738947.458319,Y:-6117126.9341401,Z:518216.84955682",,,10/05/2022 06:58:11,00:00:00,00:08:01,00:00:00,00:00:00,168 ATIENDE,,
